"company_id","site_id","billing_contact","name","email","address","city","state","zip","phone1","phone2","url","key_technologies","notes","entered_by","owner","date_created","date_modified","is_hot","fax_number","import_id","default_company"
"2958","1",NULL,"Micron Technology, Inc.",,"8000 S. Federal Way P.O. Box 6 Boise, ID 83707","Boise","ID",,"208-368-4000",,,,,"1","1","2016-04-30 09:13:58","2016-04-30 09:13:58","0",,NULL,"0"
"2959","1",NULL,"The Vanguard Group",,"?100 Vanguard Boulevaard Malvern, PA 19355","Malvern","PA",,"(877) 662-7447",,,,,"1","1","2016-04-30 09:13:59","2016-04-30 09:13:59","0",,NULL,"0"
"2960","1",NULL,"?United Parcel Service",,"340 Macarthur Blvd. Mahwah, NJ 07430","Mahwah","NJ",,"201-934-3308",,,,,"1","1","2016-04-30 09:13:59","2016-04-30 09:13:59","0",,NULL,"0"
"2961","1",NULL,"State Street",,"200 Newport Avenue North Quincy, MA 02171","North Quincy","MA",,"617-786-3000",,,,,"1","1","2016-04-30 09:13:59","2016-04-30 09:13:59","0",,NULL,"0"
"2962","1",NULL,"Fannie Mae",,"13150 Worldgate Drive Herndon, VA 20170","Herndon","VA",,"(703) 481-6639",,,,,"1","1","2016-04-30 09:14:00","2016-04-30 09:14:00","0",,NULL,"0"
"2963","1",NULL,"State Farm",,"3 State Farm Plaza S Bloomington, IL 61704","Bloomington","IL",,"309-2005-3467",,,,,"1","1","2016-04-30 09:14:00","2016-04-30 09:14:00","0",,NULL,"0"
"2964","1",NULL,"Citizens Bank",,"1 Citizens Plaza Providence, RI 02903","Providence","RI",,"401-456-7000",,,,,"1","1","2016-04-30 09:14:00","2016-04-30 09:14:00","0",,NULL,"0"
"2965","1",NULL,"Superintendent of Education",,"?810 1st street NE, 5th floor Washington, DC 20002","Washington","DC",,"(202) 727-6436",,,,,"1","1","2016-04-30 09:14:01","2016-04-30 09:14:01","0",,NULL,"0"
"2966","1",NULL,"ITT Educational Services Inc.",,"13000 N Meridian St. Carmel, IN 46032","Carmel","IN",,"317-706-9200",,,,,"1","1","2016-04-30 09:14:01","2016-04-30 09:14:01","0",,NULL,"0"
"2967","1",NULL,"Electronic Data Professionals","info@edprof.com","Bensalem, PA 19020","Bensalem","PA",,"215-639-0304",,,,,"1","1","2016-04-30 09:14:01","2016-04-30 09:14:01","0",,NULL,"0"
"2968","1",NULL,"TekAllianz Corporation","accounts@tekallianz.com","Parlin, NJ 08859","Parlin","NJ",,"732-733-2348 Ext.1",,,,,"1","1","2016-04-30 09:14:01","2016-04-30 09:14:01","0",,NULL,"0"
"2969","1",NULL,"Acceisoir Inc.",,"Herndon, VA 20171","Herndon","VA",,,,,,,"1","1","2016-04-30 09:14:02","2016-04-30 09:14:02","0",,NULL,"0"
"2970","1",NULL,"Grooters Productions",,,,,,,,,,,"1","1","2016-04-30 09:14:02","2016-04-30 09:14:02","0",,NULL,"0"
"2971","1",NULL,"Acute Care Pediatrics","ctmd@yahoo.com",,,,,"386-447-7337",,,,,"1","1","2016-04-30 09:14:02","2016-04-30 09:14:02","0",,NULL,"0"
"2972","1",NULL,"eGov Strategies",,,,,,,,,,,"1","1","2016-04-30 09:14:03","2016-04-30 09:14:03","0",,NULL,"0"
"2973","1",NULL,"my IPS",,"120 E Walnut Street Indianapolis 46204","Indianapolis",,,,,,,,"1","1","2016-04-30 09:14:03","2016-04-30 09:14:03","0",,NULL,"0"
"2974","1",NULL,"myIPS",,,,,,,,,,,"1","1","2016-04-30 09:14:03","2016-04-30 09:14:03","0",,NULL,"0"
"2975","1",NULL,"DAARTECH LLC","praneeth@daartech.com","Nashua, NH 03062","Nashua","NH",,"469-713-6141",,,,,"1","1","2016-04-30 09:14:04","2016-04-30 09:14:04","0",,NULL,"0"
"2976","1",NULL,"Axes Solutions LLC","enagalingam@gmail.com","?104 Judges Bench Court Morrisville, NC 27560","Morrisville","NC",,"919-535-8367",,,,,"1","1","2016-04-30 09:14:04","2016-04-30 09:14:04","0",,NULL,"0"
"2977","1",NULL,"Opes",,,,,,,,,,,"1","1","2016-04-30 09:14:04","2016-04-30 09:14:04","0",,NULL,"0"
"2978","1",NULL,"gary city",,,,,,,,,,,"1","1","2016-04-30 09:14:05","2016-04-30 09:14:05","0",,NULL,"0"
"2979","1",NULL,"City of Fort Wayne",,,,,,,,,,,"1","1","2016-04-30 09:14:05","2016-04-30 09:14:05","0",,NULL,"0"
"2980","1",NULL,"Realsoft/Diversity Direct","tom.jacobs@realsoft.com",,,,,,,,,,"1","1","2016-04-30 09:14:05","2016-04-30 09:14:05","0",,NULL,"0"
"2981","1",NULL,"Vulcan Mark",,"Vienna, VA 22182","Vienna","VA",,,,,,,"1","1","2016-04-30 09:14:06","2016-04-30 09:14:06","0",,NULL,"0"
"2982","1",NULL,"MIT",,,,,,,,,,,"1","1","2016-04-30 09:14:07","2016-04-30 09:14:07","0",,NULL,"0"
"2983","1",NULL,"Kayak","yolanda.li@kayak.com",,,,,,,,,,"1","1","2016-04-30 09:14:07","2016-04-30 09:14:07","0",,NULL,"0"
"2984","1",NULL,"Openlogix Corp","rapesaru@open-logix.com?","Wixom, Mi 48393 USA","Wixom","Mi",,,,,,,"1","1","2016-04-30 09:14:09","2016-04-30 09:14:09","0",,NULL,"0"
"2985","1",NULL,"Think IT Technologies, Inc.","accounts@thinkittech.com?","Troy, MI 48084 USA","Troy","MI",,"515-981-7177 x1001",,,,,"1","1","2016-04-30 09:14:09","2016-04-30 09:14:09","0",,NULL,"0"
"2986","1",NULL,"Infojini, Inc",,"Linthicum Heights, MD 21090","Linthicum Heights","MD",,"(410) 919-9440",,,,,"1","1","2016-04-30 09:14:09","2016-04-30 09:14:09","0",,NULL,"0"
"2987","1",NULL,"ASM Research",,,,,,,,,,,"1","1","2016-04-30 09:14:10","2016-04-30 09:14:10","0",,NULL,"0"
"2988","1",NULL,"Guggenhiem Partners",,,,,,,,,,,"1","1","2016-04-30 09:14:10","2016-04-30 09:14:10","0",,NULL,"0"
"2989","1",NULL,"CNO Financial","gene.boomer@cnoinc.com",,,,,,,,,,"1","1","2016-04-30 09:14:10","2016-04-30 09:14:10","0",,NULL,"0"
"2990","1",NULL,"HC1.COM",,,,,,,,,,,"1","1","2016-04-30 09:14:11","2016-04-30 09:14:11","0",,NULL,"0"
"2991","1",NULL,"Axes Solutions",,,,,,,,,,,"1","1","2016-04-30 09:14:11","2016-04-30 09:14:11","0",,NULL,"0"
"2992","1",NULL,"Axes Solutions","enagalingam@gmail.com",,,,,"919-744-0621",,,,,"1","1","2016-04-30 09:14:11","2016-04-30 09:14:11","0",,NULL,"0"
"2993","1",NULL,"Texas Comptroller of Public Accounts (CPA)",,"Austin, TX 78711 USA","Austin","TX",,,,,,,"1","1","2016-04-30 09:14:12","2016-04-30 09:14:12","0",,NULL,"0"
"2994","1",NULL,"South Carolina Department of Social Services",,,,,,,,,,,"1","1","2016-04-30 09:14:12","2016-04-30 09:14:12","0",,NULL,"0"
"2995","1",NULL,"Texas Comptroller of Public Accounts",,,,,,,,,,,"1","1","2016-04-30 09:14:12","2016-04-30 09:14:12","0",,NULL,"0"
"2996","1",NULL,"DataClareVoyance",,,,,,,,,,,"1","1","2016-04-30 09:14:13","2016-04-30 09:14:13","0",,NULL,"0"
"2997","1",NULL,"Accede Solutions, Inc.","raj@accedesol.com","Inverness, IL 60067 USA","Inverness","IL",,"847-874-4890",,,,,"1","1","2016-04-30 09:14:13","2016-04-30 09:14:13","0",,NULL,"0"
"2998","1",NULL,"City of Richmond",,,,,,,,,,,"1","1","2016-04-30 09:14:13","2016-04-30 09:14:13","0",,NULL,"0"
"2999","1",NULL,"United Software Group, Inc.","Yatin.k@usgrpinc.com","565 Metro Place S. Suite # 110 Dublin, OH 43017 USA","Dublin","OH",,"614-588-8481",,,,,"1","1","2016-04-30 09:14:14","2016-04-30 09:14:14","0",,NULL,"0"
"3000","1",NULL,"CMC Americas Inc/TCS",,"4354 S. Sherwood Forest Blvd. Suite 175 Baton Rouge, LA 70816","Baton Rouge","LA",,"(815) 726-4337",,,,,"1","1","2016-04-30 09:14:14","2016-04-30 09:14:14","0",,NULL,"0"
"3001","1",NULL,"Highlights",,,,,,,,,,,"1","1","2016-04-30 09:14:14","2016-04-30 09:14:14","0",,NULL,"0"
"3002","1",NULL,"Dow Agro Sciences",,,,,,"317.337.3000",,,,,"1","1","2016-04-30 09:14:15","2016-04-30 09:14:15","0",,NULL,"0"
"3003","1",NULL,"Department of Health",,,,,,,,,,,"1","1","2016-04-30 09:14:15","2016-04-30 09:14:15","0",,NULL,"0"
"3004","1",NULL,"Bitwise Solutions","ron.brumbarger@bitwisesolutions.com",,,,,"317.805.4376 ext 111",,,,,"1","1","2016-04-30 09:14:15","2016-04-30 09:14:15","0",,NULL,"0"
"3005","1",NULL,"Indiana State Department",,,,,,,,,,,"1","1","2016-04-30 09:14:16","2016-04-30 09:14:16","0",,NULL,"0"
"3006","1",NULL,"SGI",,,,,,,,,,,"1","1","2016-04-30 09:14:16","2016-04-30 09:14:16","0",,NULL,"0"
"3007","1",NULL,"Esource Resources",,,,,,,,,,,"1","1","2016-04-30 09:14:16","2016-04-30 09:14:16","0",,NULL,"0"
"3008","1",NULL,"Dominion - Homes.com",,,,,,,,,,,"1","1","2016-04-30 09:14:17","2016-04-30 09:14:17","0",,NULL,"0"
"3009","1",NULL,"Knowledge Services",,,,,,,,,,,"1","1","2016-04-30 09:14:17","2016-04-30 09:14:17","0",,NULL,"0"
"3010","1",NULL,"Eli Lilly and Company",,,,,,,,,,,"1","1","2016-04-30 09:14:17","2016-04-30 09:14:17","0",,NULL,"0"
"3011","1",NULL,"HH Gregg","Angela.White@hhgregg.com",,"Indianapololis","Indiana",,"(317) 848-8710",,,,,"1","1","2016-04-30 09:14:18","2016-04-30 09:14:18","0",,NULL,"0"
"3012","1",NULL,"HHGregg","angie.white@hhgregg.com",,,,,"(317) 848-8710 Ext. 67564",,,,,"1","1","2016-04-30 09:14:18","2016-04-30 09:14:18","0",,NULL,"0"
"3013","1",NULL,"Baker and Daniels",,,"Indianapolis","Indiana",,"(317) 237-0300",,,,,"1","1","2016-04-30 09:14:18","2016-04-30 09:14:18","0",,NULL,"0"
"3014","1",NULL,"Circle K Stores","bpeters@circlek.com",,"Columbus","Indiana",,"812-379-9227",,,,,"1","1","2016-04-30 09:14:19","2016-04-30 09:14:19","0",,NULL,"0"
"3015","1",NULL,"Kiwanis","ssmith@kiwanis.org",,"Indianapolis","Indiana",,"(317) 875-8755",,,,,"1","1","2016-04-30 09:14:19","2016-04-30 09:14:19","0",,NULL,"0"
"3016","1",NULL,"LCP Transportation",,,"Indianapolis","IN",,"+1.317.291.9318",,,,,"1","1","2016-04-30 09:14:19","2016-04-30 09:14:19","0",,NULL,"0"
"3017","1",NULL,"Indiana Leads",,,,,,,,,,,"1","1","2016-04-30 09:14:20","2016-04-30 09:14:20","0",,NULL,"0"
"3018","1",NULL,"Elanco Animal Health",,,"Greenfield","IN",,"317-276-0593",,,,,"1","1","2016-04-30 09:14:20","2016-04-30 09:14:20","0",,NULL,"0"
"3019","1",NULL,"National Minority Supplier Development Council, Inc.","marquis.miller@nmsdc.org",,,,,"212.944.2430",,,,,"1","1","2016-04-30 09:14:20","2016-04-30 09:14:20","0",,NULL,"0"
"3020","1",NULL,"BCM Controls Corporation","feinbergs@bcmcontrols.com",,"Woburn","MA",,"781-897-5160",,,,,"1","1","2016-04-30 09:14:21","2016-04-30 09:14:21","0",,NULL,"0"
"3021","1",NULL,"IBM","chris.moose@us.ibm.com",,"Indianapolis","IN",,,,,,,"1","1","2016-04-30 09:14:21","2016-04-30 09:14:21","0",,NULL,"0"
"3022","1",NULL,"SGI","fadam@mysgi.com",,,,,"317-228-4705",,,,,"1","1","2016-04-30 09:14:21","2016-04-30 09:14:21","0",,NULL,"0"
"3023","1",NULL,"Allison Transmission","fred.ledtke@allisontransmission.com",,,,,,,,,,"1","1","2016-04-30 09:14:22","2016-04-30 09:14:22","0",,NULL,"0"
"3024","1",NULL,"Dominion Enterprises","rakesh.nookala@dominionenterprises.com",,,,,,,,,,"1","1","2016-04-30 09:14:22","2016-04-30 09:14:22","0",,NULL,"0"
"3025","1",NULL,"IGS Distributing","clarencelyles@igsdistributing.com",,,,,,,,,,"1","1","2016-04-30 09:14:22","2016-04-30 09:14:22","0",,NULL,"0"
"3026","1",NULL,"ITT Technical Institute","tduncan@itt-tech.edu",,"Indianapolis","IN",,"914-641-2000",,,,,"1","1","2016-04-30 09:14:23","2016-04-30 09:14:23","0",,NULL,"0"
"3027","1",NULL,"Minority Ceritification State","nwalker@idoa.IN.gov",,,,,,,,,,"1","1","2016-04-30 09:14:23","2016-04-30 09:14:23","0",,NULL,"0"
"3028","1",NULL,"Minority Ceritification State","nwalker@idoa.IN.gov",,,,,,,,,,"1","1","2016-04-30 09:14:23","2016-04-30 09:14:23","0",,NULL,"0"
"3029","1",NULL,"Knowledge Services","joe_bielawski@dotstaff.com",,,,,,,,,,"1","1","2016-04-30 09:14:23","2016-04-30 09:14:23","0",,NULL,"0"
"3030","1",NULL,"BCA","bcarter@bcaconsultants.com",,,,,,,,,,"1","1","2016-04-30 09:14:24","2016-04-30 09:14:24","0",,NULL,"0"
"3031","1",NULL,"Cathy Concepts","PGeisler@cathysconcepts.com",,,,,"(800) 969-7417",,,,,"1","1","2016-04-30 09:14:24","2016-04-30 09:14:24","0",,NULL,"0"
"3032","1",NULL,"Meetings International","fwix@meintl.com",,,,,,,,,,"1","1","2016-04-30 09:14:24","2016-04-30 09:14:24","0",,NULL,"0"
"3033","1",NULL,"Fixed Bid","luke.morehead@fixedbid.com",,,,,,,,,,"1","1","2016-04-30 09:14:25","2016-04-30 09:14:25","0",,NULL,"0"
"3034","1",NULL,"Interactive Intelligence","jan.flamion@inin.com",,,,,,,,,,"1","1","2016-04-30 09:14:25","2016-04-30 09:14:25","0",,NULL,"0"
"3035","1",NULL,"Minority Certification City","na@yahoo.com",,,,,,,,,,"1","1","2016-04-30 09:14:25","2016-04-30 09:14:25","0",,NULL,"0"
"3036","1",NULL,"Cincinnati Bell Technology","todd.marinelli@cbts.cinbell.com",,,,,,,,,,"1","1","2016-04-30 09:14:26","2016-04-30 09:14:26","0",,NULL,"0"
"3037","1",NULL,"CICP- Central Indiana Corporate Partership","rgarrison@cincorp.com",,"Indianapolis","IN",,"(317)464-5405",,,,,"1","1","2016-04-30 09:14:26","2016-04-30 09:14:26","0",,NULL,"0"
"3038","1",NULL,"Community Health Network",,,"Indianapolis","IN",,"317-355-1411",,,,,"1","1","2016-04-30 09:14:26","2016-04-30 09:14:26","0",,NULL,"0"
"3039","1",NULL,"Dominion Enterprises",,,"West Virginia",,,,,,,,"1","1","2016-04-30 09:14:27","2016-04-30 09:14:27","0",,NULL,"0"
"3040","1",NULL,"IU Health",,,"Indianapolis","Indiana",,"317-962-9332",,,,,"1","1","2016-04-30 09:14:27","2016-04-30 09:14:27","0",,NULL,"0"
"3041","1",NULL,"ADESA, INC.","bridget.kuzma@adesa.com",,,,,"317-843-4893",,,,,"1","1","2016-04-30 09:14:27","2016-04-30 09:14:27","0",,NULL,"0"
"3042","1",NULL,"Allegient",,,,,,,,,,,"1","1","2016-04-30 09:14:28","2016-04-30 09:14:28","0",,NULL,"0"
"3043","1",NULL,"Tek Consulting Solutions","syed@tekconsultingsolutions.com",,,,,"317-531-9740",,,,,"1","1","2016-04-30 09:14:28","2016-04-30 09:14:28","0",,NULL,"0"
"3044","1",NULL,"MBDA Business Center","lgibson-mbc@imsdc.org",,"Indianapolis","IN",,"317-921-2677",,,,,"1","1","2016-04-30 09:14:28","2016-04-30 09:14:28","0",,NULL,"0"
"3045","1",NULL,"Worcester State University","Nicole.LeBlanc@worcester.edu",,"Worcester","MA",,,,,,,"1","1","2016-04-30 09:14:29","2016-04-30 09:14:29","0",,NULL,"0"
"3046","1",NULL,"Centric Consulting","richard.mcgee@centricconsulting.com",,,,,"317-590-6022",,,,,"1","1","2016-04-30 09:14:29","2016-04-30 09:14:29","0",,NULL,"0"
"3047","1",NULL,"State of Massachusetts",,,,,,,,,,,"1","1","2016-04-30 09:14:29","2016-04-30 09:14:29","0",,NULL,"0"
"3048","1",NULL,"Peterson Technologies","nick@ptechpartners.com",,,,,"847-981-5151",,,,,"1","1","2016-04-30 09:14:30","2016-04-30 09:14:30","0",,NULL,"0"
"3049","1",NULL,"NTT Data - Keane Inc","ramu.arla@keane.com","1245 Hancock Street, Suite 28 Quincy, MA 02169","Quincy","MA",,"617.273.6164",,,,,"1","1","2016-04-30 09:14:30","2016-04-30 09:14:30","0",,NULL,"0"
"3050","1",NULL,"Active Cubes","sonam.bakhshi@activecubes.com",,,,,"994-552-9536",,,,,"1","1","2016-04-30 09:14:30","2016-04-30 09:14:30","0",,NULL,"0"
"3051","1",NULL,"Curvo Labs",,,,,,,,,,,"1","1","2016-04-30 09:14:31","2016-04-30 09:14:31","0",,NULL,"0"
"3052","1",NULL,"Anjaneyap","mukul@anjaneyap.com",,,,,"949-459-3779",,,,,"1","1","2016-04-30 09:14:31","2016-04-30 09:14:31","0",,NULL,"0"
"3053","1",NULL,"AMICUS SYSTEMS, INC","ashok@amicussystems.com",,,,,"718-897-2950",,,,,"1","1","2016-04-30 09:14:31","2016-04-30 09:14:31","0",,NULL,"0"
"3054","1",NULL,"Eurofins MWG Operon","martinkunz@eurofins.com",,,,,"256-704-8200",,,,,"1","1","2016-04-30 09:14:32","2016-04-30 09:14:32","0",,NULL,"0"
"3055","1",NULL,"Bionidhi LLC","spammi@indy.rr.com",,,,,"317-523-3243",,,,,"1","1","2016-04-30 09:14:32","2016-04-30 09:14:32","0",,NULL,"0"
"3056","1",NULL,"Bourntec Solutions Inc.","preddy@bourntec.com",,,,,"224-345-7666",,,,,"1","1","2016-04-30 09:14:32","2016-04-30 09:14:32","0",,NULL,"0"
"3057","1",NULL,"Business Intelligent Solutions Inc","hr@busintsol.com",,,,,"703-887-6576",,,,,"1","1","2016-04-30 09:14:33","2016-04-30 09:14:33","0",,NULL,"0"
"3058","1",NULL,"D&H Distributing","kfackler@dandh.com",,,,,"717-255-6712",,,,,"1","1","2016-04-30 09:14:33","2016-04-30 09:14:33","0",,NULL,"0"
"3059","1",NULL,"Elite Innovative Solutions Inc","rlikita@gmail.com",,,,,"972-302-8471",,,,,"1","1","2016-04-30 09:14:33","2016-04-30 09:14:33","0",,NULL,"0"
"3060","1",NULL,"Genesis10","tcastagno@genesis10.com",,,,,"414-326-4803",,,,,"1","1","2016-04-30 09:14:33","2016-04-30 09:14:33","0",,NULL,"0"
"3061","1",NULL,"Allegient","kkeller@allegient.com",,"Indianapolis","Indiana",,"317-564-5775",,,,,"1","1","2016-04-30 09:14:34","2016-04-30 09:14:34","0",,NULL,"0"
"3062","1",NULL,"Global Software Development Services, Inc.","TLBest@optima-tech.com",,,,,"770-486-1261",,,,,"1","1","2016-04-30 09:14:34","2016-04-30 09:14:34","0",,NULL,"0"
"3063","1",NULL,"IT-SCIENT","brijg@itscient.com",,,,,"510-972-5249",,,,,"1","1","2016-04-30 09:14:34","2016-04-30 09:14:34","0",,NULL,"0"
"3064","1",NULL,"Auritas LLC","nicole@auritas.com","4907 International Parkway Suite 1051 Stanford, Florida 32771 USA","Stanford","Florida",,"321-363-8722",,,,,"1","1","2016-04-30 09:14:35","2016-04-30 09:14:35","0",,NULL,"0"
"3065","1",NULL,"LiquidHub, Inc.",,,,,,"484-654-1458",,,,,"1","1","2016-04-30 09:14:35","2016-04-30 09:14:35","0",,NULL,"0"
"3066","1",NULL,"MISO","tim.miller@monumentconsulting.com",,"Carmel","IN",,"804.622.9992",,,,,"1","1","2016-04-30 09:14:35","2016-04-30 09:14:35","0",,NULL,"0"
"3067","1",NULL,"NetEffects, Inc.","bl@neteffects.com",,,,,"636-237-1000",,,,,"1","1","2016-04-30 09:14:36","2016-04-30 09:14:36","0",,NULL,"0"
"3068","1",NULL,"Reveille Technologies Inc.","selva@reveilletechnologies.com",,,,,"336 499 6191",,,,,"1","1","2016-04-30 09:14:36","2016-04-30 09:14:36","0",,NULL,"0"
"3069","1",NULL,"Scholastic","skenyon-temp@tomsnyder.com",,,,,"781-771-8375",,,,,"1","1","2016-04-30 09:14:36","2016-04-30 09:14:36","0",,NULL,"0"
"3070","1",NULL,"SGI","tcochran@mysgi.com",,,,,"317-228-4735",,,,,"1","1","2016-04-30 09:14:37","2016-04-30 09:14:37","0",,NULL,"0"
"3071","1",NULL,"Smart IT","dlubovich@smart-itstaffing.com",,,,,"317-634-0211",,,,,"1","1","2016-04-30 09:14:37","2016-04-30 09:14:37","0",,NULL,"0"
"3072","1",NULL,"Soft HQ","kranti@softhq.com",,,,,"847-513-2999",,,,,"1","1","2016-04-30 09:14:37","2016-04-30 09:14:37","0",,NULL,"0"
"3073","1",NULL,"Technomax LLC","sai@technomaxllc.com",,,,,"860-580-5325",,,,,"1","1","2016-04-30 09:14:38","2016-04-30 09:14:38","0",,NULL,"0"
"3074","1",NULL,"Telecommunications Development Corp.","rrichmond@telcomdc.com",,,,,"202.234.9400",,,,,"1","1","2016-04-30 09:14:38","2016-04-30 09:14:38","0",,NULL,"0"
"3075","1",NULL,"Virtue Group","akaul@virtuegroup.com",,,,,"678-578-4566",,,,,"1","1","2016-04-30 09:14:38","2016-04-30 09:14:38","0",,NULL,"0"
"3076","1",NULL,"XCHANGE SOFTWARE, INC","samm@intonenetworks.com",,,,,"732-333-5888",,,,,"1","1","2016-04-30 09:14:39","2016-04-30 09:14:39","0",,NULL,"0"
"3077","1",NULL,"N-Tier Solutions","amy@n-tiersolutions.com",,,,,,,,,,"1","1","2016-04-30 09:14:39","2016-04-30 09:14:39","0",,NULL,"0"
"3078","1",NULL,"DSS Consulting","adouglas@dssconsulting.com",,"Indianapolis","IN",,"317.524.5700  Ext.254",,,,,"1","1","2016-04-30 09:14:39","2016-04-30 09:14:39","0",,NULL,"0"
"3079","1",NULL,"National Government Services",,"8115 Accounts Payable Indianapolis, IN 46250","Indianapolis","IN",,"317.595.4831",,,,,"1","1","2016-04-30 09:14:40","2016-04-30 09:14:40","0",,NULL,"0"
"3080","1",NULL,"Sears Holdings","Mohammed.Dastagir@searshc.com","3333 Beverly Road Hoffman Estates, IL 60179","Hoffman Estates","IL",,"(847) 286-2500",,,,,"1","1","2016-04-30 09:14:40","2016-04-30 09:14:40","0",,NULL,"0"
"3081","1",NULL,"MidWestISO","ASmallwood@misoenergy.org",,"Carmel","IN",,"317-249-5351",,,,,"1","1","2016-04-30 09:14:40","2016-04-30 09:14:40","0",,NULL,"0"
"3082","1",NULL,"Angie's List","jenniferwe@angieslist.com",,"Indianapolis","IN",,"1-888-888-5478",,,,,"1","1","2016-04-30 09:14:41","2016-04-30 09:14:41","0",,NULL,"0"
"3083","1",NULL,"Mythics","bseaman@mythics.com",,"Kokomo","IN",,"765-883-1933",,,,,"1","1","2016-04-30 09:14:41","2016-04-30 09:14:41","0",,NULL,"0"
"3084","1",NULL,"Sallie Mae","john.dalton@salliemae.com",,,,,"317-806-0617",,,,,"1","1","2016-04-30 09:14:41","2016-04-30 09:14:41","0",,NULL,"0"
"3085","1",NULL,"Allegis Group Services","jutzinge@allegisgoupservices.com",,,,,,,,,,"1","1","2016-04-30 09:14:42","2016-04-30 09:14:42","0",,NULL,"0"
"3086","1",NULL,"IU Health",,,,,,,,,,,"1","1","2016-04-30 09:14:42","2016-04-30 09:14:42","0",,NULL,"0"
"3087","1",NULL,"State of Indiana","nwalker@idoa.IN.gov",,,,,"317-234-1684",,,,,"1","1","2016-04-30 09:14:42","2016-04-30 09:14:42","0",,NULL,"0"
"3088","1",NULL,"Test company","jonj@esahasra.com",,,,,"3178636384",,,,,"1","1","2016-04-30 09:14:43","2016-04-30 09:14:43","0",,NULL,"0"
"3089","1",NULL,"Indiana Minority Supplier Development Council",,,,,,"317-921-2680",,,,,"1","1","2016-04-30 09:14:43","2016-04-30 09:14:43","0",,NULL,"0"
"3090","1",NULL,"ChaCha",,,"Carmel","IN",,"317-372-9144",,,,,"1","1","2016-04-30 09:14:43","2016-04-30 09:14:43","0",,NULL,"0"
"3091","1",NULL,"Indiana Legal Aid",,,,,,,,,,,"1","1","2016-04-30 09:14:44","2016-04-30 09:14:44","0",,NULL,"0"
"3092","1",NULL,"ITT Technical Institute",,,"Carmel","IN",,"317-706-9200",,,,,"1","1","2016-04-30 09:14:44","2016-04-30 09:14:44","0",,NULL,"0"
"3093","1",NULL,"Microsoft",,,"Indianapolis","IN",,,,,,,"1","1","2016-04-30 09:14:44","2016-04-30 09:14:44","0",,NULL,"0"
"3094","1",NULL,"Simon Information Systems",,,,,,,,,,,"1","1","2016-04-30 09:14:44","2016-04-30 09:14:44","0",,NULL,"0"
"3095","1",NULL,"City of Indianapolis","Amber.Craig@indy.gov",,,,,"317-327-3100",,,,,"1","1","2016-04-30 09:14:45","2016-04-30 09:14:45","0",,NULL,"0"
"3096","1",NULL,"Eli Lilly and Company",,,"Indianapolis","IN",,,,,,,"1","1","2016-04-30 09:14:45","2016-04-30 09:14:45","0",,NULL,"0"
"3097","1",NULL,"Bar Tracker",,,,,,,,,,,"1","1","2016-04-30 09:14:45","2016-04-30 09:14:45","0",,NULL,"0"
"3098","1",NULL,"ganeshkb","ganeshkb@esahasra.com",,,,,,,,,,"1","1","2016-04-30 09:14:46","2016-04-30 09:14:46","0",,NULL,"0"
"3099","1",NULL,"Blue Cross Blue Shield",,,,,,,,,,,"1","1","2016-04-30 09:14:46","2016-04-30 09:14:46","0",,NULL,"0"
"3100","1",NULL,"Diverse Business Solutions","stacy.little@dbs-llc.net",,,,,"(812) 471-2876",,,,,"1","1","2016-04-30 09:14:46","2016-04-30 09:14:46","0",,NULL,"0"
"3101","1",NULL,"Aces Power Marketing LLC",,,"Indianapolis","IN",,"1.317.344.7102",,,,,"1","1","2016-04-30 09:14:47","2016-04-30 09:14:47","0",,NULL,"0"
"3102","1",NULL,"Joyce Meyer Ministries",,,"Fenton","MO",,"1-800-727-9673",,,,,"1","1","2016-04-30 09:14:47","2016-04-30 09:14:47","0",,NULL,"0"
"3103","1",NULL,"SAIC","Debra.K.Olinick@saic.com",,,,,"321.676.9575",,,,,"1","1","2016-04-30 09:14:47","2016-04-30 09:14:47","0",,NULL,"0"
"3104","1",NULL,"Cognizant",,,,,,,,,,,"1","1","2016-04-30 09:14:48","2016-04-30 09:14:48","0",,NULL,"0"
"3105","1",NULL,"HCL America",,,,,,,,,,,"1","1","2016-04-30 09:14:48","2016-04-30 09:14:48","0",,NULL,"0"
"3106","1",NULL,"Aprimo/Teradata",,,,,,"317.814.6517",,,,,"1","1","2016-04-30 09:14:48","2016-04-30 09:14:48","0",,NULL,"0"
"3107","1",NULL,"Banco Popular",,,,,,,,,,,"1","1","2016-04-30 09:14:49","2016-04-30 09:14:49","0",,NULL,"0"
"3108","1",NULL,"City of Indianapolis","rick.petrecca@indy.gov",,,,,,,,,,"1","1","2016-04-30 09:14:49","2016-04-30 09:14:49","0",,NULL,"0"
"3109","1",NULL,"ChaCha",,,,,,,,,,,"1","1","2016-04-30 09:14:49","2016-04-30 09:14:49","0",,NULL,"0"
"3110","1",NULL,"Collabera",,,,,,,,,,,"1","1","2016-04-30 09:14:50","2016-04-30 09:14:50","0",,NULL,"0"
"3111","1",NULL,"Duke Reality",,,"Indianapolis","IN",,"317-808-6000",,,,,"1","1","2016-04-30 09:14:50","2016-04-30 09:14:50","0",,NULL,"0"
"3112","1",NULL,"UST-Global",,,,,,,,,,,"1","1","2016-04-30 09:14:50","2016-04-30 09:14:50","0",,NULL,"0"
